"NGAsubRSN","NGAsubEQID","NGAsubSSN"
4009736,4000045,4000681
4009737,4000045,4000682
4009738,4000045,4000683
4009739,4000045,4000684
4009740,4000045,4000685
4009965,4000047,4000307
4009966,4000047,4000308
4009967,4000047,4000309
4009968,4000047,4000310
4009969,4000047,4000311
4009970,4000047,4000312
4009971,4000047,4000313
4009972,4000047,4000314
4009973,4000047,4000315
4009974,4000047,4000316
4009975,4000047,4001325
4009976,4000047,4000317
4009977,4000047,4000318
4009978,4000047,4000319
4009979,4000047,4000320
4009980,4000047,4000321
4009981,4000047,4000322
4009982,4000047,4000323
4009983,4000047,4000324
4009991,4000047,4000334
4009992,4000047,4000335
4009993,4000047,4000336
4009994,4000047,4000337
4009995,4000047,4000338
4009996,4000047,4000339
4009997,4000047,4000340
4009998,4000047,4000341
4009999,4000047,4000343
4010000,4000047,4000344
4010001,4000047,4000345
4010002,4000047,4000347
4010003,4000047,4000349
4010004,4000047,4000350
4010005,4000047,4001271
4010006,4000047,4000351
4010007,4000047,4000356
4010008,4000047,4000357
4010009,4000047,4000358
4010010,4000047,4000359
4010011,4000047,4000360
4010012,4000047,4000361
4010013,4000047,4000363
4010014,4000047,4000364
4010015,4000047,4000365
4010016,4000047,4000366
4010017,4000047,4000367
4010018,4000047,4000368
4010019,4000047,4000369
4010020,4000047,4000370
4010021,4000047,4000371
4010022,4000047,4000372
4010023,4000047,4000373
4010024,4000047,4000397
4010025,4000047,4000398
4010026,4000047,4000399
4010027,4000047,4000400
4010028,4000047,4000401
4010029,4000047,4000402
4010030,4000047,4000403
4010031,4000047,4000404
4010040,4000047,4000417
4010041,4000047,4000418
4010042,4000047,4000419
4010043,4000047,4000420
4010044,4000047,4000421
4010045,4000047,4000422
4010046,4000047,4000423
4010047,4000047,4000424
4010048,4000047,4000425
4010049,4000047,4000426
4010050,4000047,4000427
4010051,4000047,4001278
4010054,4000047,4000443
4010055,4000047,4000444
4010056,4000047,4000445
4010057,4000047,4000446
4010058,4000047,4000447
4010059,4000047,4000448
4010060,4000047,4000449
4010061,4000047,4000450
4010062,4000047,4000451
4010063,4000047,4000452
4010064,4000047,4000453
4010065,4000047,4000454
4010066,4000047,4000455
4010067,4000047,4000456
4010068,4000047,4000457
4010069,4000047,4000458
4010070,4000047,4000459
4010071,4000047,4001273
4010072,4000047,4001302
4010073,4000047,4000460
4010074,4000047,4000461
4010075,4000047,4000462
4010076,4000047,4000463
4010077,4000047,4000464
4010078,4000047,4000465
4010079,4000047,4000466
4010080,4000047,4000467
4010083,4000047,4000480
4010084,4000047,4000481
4010085,4000047,4000482
4010086,4000047,4000483
4010087,4000047,4000484
4010088,4000047,4000485
4010089,4000047,4000486
4010099,4000047,4000516
4010100,4000047,4000517
4010101,4000047,4000518
4010102,4000047,4000520
4010103,4000047,4000521
4010104,4000047,4000522
4010105,4000047,4000523
4010109,4000047,4000532
4010112,4000047,4000536
4010114,4000047,4000538
4010121,4000047,4000546
4010122,4000047,4000547
4010123,4000047,4000548
4010127,4000047,4001328
4010129,4000047,4000556
4010130,4000047,4000557
4010131,4000047,4000558
4010132,4000047,4000559
4010133,4000047,4000560
4010134,4000047,4000561
4010135,4000047,4000562
4010136,4000047,4000563
4010137,4000047,4000564
4010138,4000047,4000565
4010139,4000047,4000566
4010140,4000047,4000568
4010141,4000047,4000569
4010142,4000047,4000570
4010143,4000047,4000571
4010144,4000047,4000572
4010150,4000047,4000599
4010151,4000047,4000600
4010152,4000047,4000601
4010153,4000047,4000602
4010154,4000047,4000603
4010155,4000047,4000604
4010156,4000047,4000605
4010157,4000047,4000606
4010158,4000047,4000607
4010159,4000047,4000608
4010170,4000047,4001277
4010171,4000047,4000637
4010172,4000047,4000638
4010173,4000047,4000639
4010174,4000047,4000641
4010175,4000047,4000642
4010176,4000047,4000643
4010177,4000047,4000645
4010178,4000047,4000646
4010188,4000047,4000657
4010189,4000047,4001279
4010190,4000047,4000658
4010191,4000047,4000659
4010194,4000047,4000668
4010196,4000047,4000671
4010199,4000047,4000674
4010200,4000047,4000675
4010201,4000047,4000676
4010202,4000047,4000677
4010203,4000047,4000678
4010204,4000047,4000680
4010205,4000047,4000681
4010206,4000047,4000682
4010207,4000047,4000683
4010208,4000047,4000684
4010209,4000047,4000685
4010219,4000048,4000307
4010220,4000048,4000308
4010222,4000048,4000310
4010225,4000048,4000313
4010226,4000048,4000314
4010227,4000048,4000315
4010228,4000048,4000316
4010230,4000048,4000318
4010231,4000048,4000319
4010232,4000048,4000320
4010233,4000048,4000321
4010234,4000048,4000322
4010235,4000048,4000323
4010236,4000048,4000324
4010237,4000048,4000325
4010238,4000048,4000327
4010239,4000048,4000328
4010240,4000048,4000329
4010241,4000048,4000330
4010243,4000048,4000332
4010244,4000048,4000334
4010245,4000048,4000335
4010246,4000048,4000336
4010247,4000048,4000337
4010248,4000048,4000338
4010249,4000048,4000339
4010250,4000048,4000340
4010251,4000048,4000341
4010252,4000048,4000342
4010259,4000048,4000408
4010260,4000048,4000409
4010274,4000048,4000443
4010275,4000048,4000444
4010276,4000048,4000445
4010277,4000048,4000446
4010278,4000048,4000447
4010279,4000048,4000448
4010280,4000048,4000449
4010281,4000048,4000450
4010282,4000048,4000451
4010283,4000048,4000452
4010284,4000048,4000453
4010285,4000048,4000454
4010286,4000048,4000455
4010287,4000048,4000456
4010288,4000048,4000457
4010289,4000048,4000458
4010290,4000048,4000459
4010291,4000048,4001273
4010292,4000048,4001302
4010293,4000048,4000460
4010294,4000048,4000461
4010295,4000048,4000462
4010296,4000048,4000463
4010297,4000048,4000464
4010298,4000048,4000465
4010299,4000048,4000466
4010300,4000048,4000467
4010314,4000048,4000517
4010315,4000048,4000518
4010316,4000048,4000520
4010346,4000048,4000654
4016056,4000030,4000717
4016058,4000030,4000719
4016060,4000030,4000723
4016068,4000030,4000785
4016112,4000030,4001004
4016113,4000030,4001006
4016114,4000030,4001007
4016115,4000030,4001008
4016116,4000030,4001009
4016117,4000030,4001010
4016118,4000030,4001011
4016119,4000030,4001012
4016120,4000030,4001013
4016121,4000030,4001014
4016122,4000030,4001015
4016123,4000030,4001016
4016124,4000030,4001017
4016125,4000030,4001018
4016130,4000030,4001023
4016131,4000030,4001024
4016133,4000030,4001052
4016134,4000030,4001054
4016135,4000030,4001055
4016136,4000030,4001056
4016137,4000030,4001057
4016138,4000030,4001060
4016139,4000030,4001063
4016140,4000030,4001064
4016141,4000030,4001065
4016142,4000030,4001066
4016144,4000030,4001068
4016513,4000033,4000712
4016515,4000033,4000714
4016517,4000033,4000716
4016518,4000033,4000717
4016520,4000033,4000719
4016522,4000033,4000723
4016590,4000033,4001003
4016591,4000033,4001004
4016592,4000033,4001005
4016593,4000033,4001006
4016594,4000033,4001007
4016595,4000033,4001008
4016596,4000033,4001009
4016597,4000033,4001010
4016598,4000033,4001011
4016599,4000033,4001012
4016600,4000033,4001013
4016601,4000033,4001014
4016602,4000033,4001015
4016603,4000033,4001016
4016604,4000033,4001017
4016605,4000033,4001018
4016606,4000033,4001019
4016608,4000033,4001021
4016610,4000033,4001023
4016611,4000033,4001024
4016613,4000033,4001052
4016614,4000033,4001054
4016615,4000033,4001055
4016616,4000033,4001056
4016617,4000033,4001057
4016618,4000033,4001058
4016619,4000033,4001060
4016620,4000033,4001061
4016621,4000033,4001063
4016622,4000033,4001064
4016623,4000033,4001065
4016624,4000033,4001066
4016626,4000033,4001068
4016639,4000033,4001238
4016646,4000033,4001249
4016720,4000034,4001003
4016721,4000034,4001004
4016722,4000034,4001005
4016723,4000034,4001006
4016724,4000034,4001007
4016725,4000034,4001008
4016726,4000034,4001009
4016727,4000034,4001010
4016728,4000034,4001011
4016729,4000034,4001012
4016731,4000034,4001014
4016732,4000034,4001015
4016733,4000034,4001016
4016734,4000034,4001017
4016735,4000034,4001018
4016736,4000034,4001019
4016738,4000034,4001021
4016741,4000034,4001024
4016743,4000034,4001052
4016744,4000034,4001054
4016748,4000034,4001058
4016776,4000035,4000701
4016777,4000035,4000702
4016778,4000035,4000703
4016779,4000035,4000704
4016780,4000035,4000705
4016781,4000035,4000706
4016782,4000035,4000707
4016783,4000035,4000708
4016784,4000035,4000709
4016785,4000035,4000710
4016786,4000035,4000711
4016787,4000035,4000712
4016788,4000035,4000713
4016789,4000035,4000714
4016790,4000035,4000715
4016791,4000035,4000716
4016792,4000035,4000717
4016793,4000035,4000718
4016794,4000035,4000719
4016795,4000035,4000720
4016796,4000035,4000721
4016797,4000035,4000722
4016798,4000035,4000723
4016799,4000035,4000724
4016800,4000035,4000725
4016801,4000035,4000726
4016802,4000035,4000727
4016803,4000035,4000728
4016804,4000035,4000729
4016805,4000035,4000730
4016806,4000035,4000731
4016807,4000035,4000732
4016808,4000035,4000733
4016809,4000035,4000734
4016810,4000035,4000735
4016811,4000035,4000736
4016812,4000035,4000737
4016813,4000035,4000738
4016814,4000035,4000739
4016815,4000035,4000740
4016816,4000035,4000741
4016817,4000035,4000742
4016818,4000035,4000743
4016819,4000035,4000744
4016820,4000035,4000745
4016821,4000035,4000746
4016822,4000035,4000747
4016823,4000035,4000748
4016824,4000035,4000749
4016825,4000035,4000750
4016826,4000035,4000751
4016827,4000035,4000752
4016828,4000035,4000753
4016829,4000035,4000754
4016830,4000035,4000755
4016831,4000035,4000756
4016832,4000035,4000757
4016833,4000035,4000758
4016834,4000035,4000759
4016835,4000035,4000760
4016836,4000035,4000761
4016837,4000035,4000762
4016838,4000035,4000763
4016839,4000035,4000764
4016840,4000035,4000765
4016841,4000035,4000766
4016843,4000035,4000768
4016850,4000035,4000775
4016852,4000035,4000777
4016853,4000035,4000778
4016854,4000035,4000779
4016855,4000035,4000785
4016856,4000035,4000786
4016857,4000035,4000787
4016858,4000035,4000788
4016859,4000035,4000789
4016860,4000035,4000790
4016861,4000035,4000791
4016862,4000035,4000792
4016863,4000035,4000793
4016864,4000035,4000794
4016865,4000035,4000795
4016866,4000035,4000796
4016867,4000035,4000797
4016868,4000035,4000798
4016869,4000035,4000799
4016870,4000035,4000800
4016871,4000035,4000801
4016872,4000035,4000802
4016873,4000035,4000803
4016874,4000035,4000804
4016875,4000035,4000805
4016876,4000035,4000806
4016877,4000035,4000807
4016878,4000035,4000808
4016879,4000035,4000809
4016880,4000035,4000810
4016881,4000035,4000811
4016882,4000035,4000812
4016883,4000035,4000813
4016884,4000035,4000814
4016885,4000035,4000830
4016886,4000035,4000831
4016887,4000035,4000832
4016888,4000035,4000833
4016889,4000035,4000834
4016890,4000035,4000835
4016891,4000035,4000836
4016892,4000035,4000837
4016893,4000035,4000838
4016894,4000035,4000839
4016895,4000035,4000840
4016896,4000035,4000842
4016897,4000035,4000843
4016898,4000035,4000844
4016899,4000035,4000845
4016991,4000035,4000975
4016992,4000035,4000976
4016993,4000035,4000977
4016994,4000035,4000978
4016995,4000035,4000979
4016996,4000035,4000980
4016997,4000035,4000981
4016998,4000035,4000982
4016999,4000035,4000983
4017000,4000035,4000984
4017001,4000035,4000985
4017002,4000035,4000986
4017003,4000035,4000987
4017004,4000035,4000988
4017005,4000035,4000989
4017006,4000035,4000990
4017007,4000035,4000991
4017008,4000035,4000992
4017010,4000035,4001002
4017011,4000035,4001003
4017012,4000035,4001004
4017013,4000035,4001005
4017014,4000035,4001006
4017015,4000035,4001007
4017016,4000035,4001008
4017017,4000035,4001009
4017018,4000035,4001010
4017019,4000035,4001011
4017020,4000035,4001012
4017021,4000035,4001013
4017022,4000035,4001014
4017023,4000035,4001015
4017024,4000035,4001016
4017025,4000035,4001017
4017026,4000035,4001018
4017027,4000035,4001019
4017028,4000035,4001020
4017029,4000035,4001021
4017030,4000035,4001022
4017031,4000035,4001023
4017032,4000035,4001024
4017052,4000035,4001052
4017053,4000035,4001054
4017054,4000035,4001055
4017055,4000035,4001056
4017056,4000035,4001057
4017057,4000035,4001058
4017058,4000035,4001060
4017059,4000035,4001061
4017060,4000035,4001063
4017061,4000035,4001064
4017062,4000035,4001065
4017063,4000035,4001066
4017064,4000035,4001067
4017065,4000035,4001068
4017066,4000035,4001070
4017073,4000035,4001092
4017074,4000035,4001093
4017075,4000035,4001094
4017076,4000035,4001097
4017077,4000035,4001098
4017078,4000035,4001099
4017079,4000035,4001100
4017080,4000035,4001101
4017081,4000035,4001102
4017082,4000035,4001103
4017083,4000035,4001104
4017084,4000035,4001105
4017085,4000035,4001106
4017086,4000035,4001107
4017087,4000035,4001108
4017088,4000035,4001109
4017089,4000035,4001110
4017090,4000035,4001112
4017091,4000035,4001113
4017092,4000035,4001115
4017093,4000035,4001118
4017094,4000035,4001134
4017095,4000035,4001135
4017096,4000035,4001136
4017097,4000035,4001137
4017098,4000035,4001138
4017099,4000035,4001139
4017100,4000035,4001140
4017101,4000035,4001141
4017102,4000035,4001142
4017103,4000035,4001143
4017104,4000035,4001144
4017105,4000035,4001145
4017106,4000035,4001146
4017124,4000035,4001175
4017125,4000035,4001176
4017126,4000035,4001177
4017127,4000035,4001178
4017128,4000035,4001179
4017129,4000035,4001180
4017130,4000035,4001181
4017131,4000035,4001182
4017132,4000035,4001183
4017133,4000035,4001184
4017134,4000035,4001185
4017135,4000035,4001186
4017136,4000035,4001187
4017137,4000035,4001188
4017138,4000035,4001189
4017139,4000035,4001190
4017142,4000035,4001193
4017145,4000035,4001196
4017146,4000035,4001197
4017151,4000035,4001201
4017152,4000035,4001202
4017153,4000035,4001203
4017154,4000035,4001204
4017155,4000035,4001205
4017156,4000035,4001206
4017157,4000035,4001207
4017158,4000035,4001208
4017159,4000035,4001209
4017160,4000035,4001210
4017161,4000035,4001211
4017162,4000035,4001212
4017163,4000035,4001213
4017164,4000035,4001214
4017175,4000035,4001233
4017176,4000035,4001234
4017177,4000035,4001235
4017178,4000035,4001236
4017179,4000035,4001237
4017180,4000035,4001238
4017181,4000035,4001239
4017182,4000035,4001240
4017183,4000035,4001241
4017184,4000035,4001242
4017185,4000035,4001243
4017186,4000035,4001244
4017187,4000035,4001245
4017188,4000035,4001246
4017189,4000035,4001247
4017190,4000035,4001248
4017191,4000035,4001249
4017751,4000038,4000753
4017752,4000038,4000754
4017753,4000038,4000755
4017754,4000038,4000756
4017755,4000038,4000757
4017756,4000038,4000758
4017757,4000038,4000759
4017758,4000038,4000760
4017759,4000038,4000761
4017760,4000038,4000762
4017761,4000038,4000763
4017762,4000038,4000764
4017763,4000038,4000765
4017764,4000038,4000766
4017765,4000038,4000767
4017766,4000038,4000768
4017767,4000038,4000769
4017768,4000038,4000770
4017769,4000038,4000771
4017770,4000038,4000772
4017771,4000038,4000773
4017772,4000038,4000774
4017773,4000038,4000775
4017774,4000038,4000776
4017775,4000038,4000777
4017776,4000038,4000778
4017777,4000038,4000779
4017805,4000038,4000979
4017806,4000038,4000980
4017807,4000038,4000981
4017810,4000038,4000984
4017811,4000038,4000985
4017812,4000038,4000986
4017813,4000038,4000987
4017814,4000038,4000988
4017815,4000038,4000989
4017816,4000038,4000990
4017817,4000038,4000991
4017818,4000038,4000992
4017819,4000038,4001025
4017820,4000038,4001026
4017821,4000038,4001027
4017822,4000038,4001028
4017823,4000038,4001029
4017824,4000038,4001030
4017855,4000038,4001141
4017857,4000038,4001143
4017858,4000038,4001144
4017887,4000038,4001197
4017891,4000038,4001201
4017892,4000038,4001202
4017893,4000038,4001203
4017894,4000038,4001204
4017895,4000038,4001205
4017896,4000038,4001206
4017897,4000038,4001207
4017898,4000038,4001208
4017899,4000038,4001209
4017900,4000038,4001210
4017901,4000038,4001211
4017902,4000038,4001212
4017903,4000038,4001213
4017904,4000038,4001214
4017987,4000040,4000753
4017988,4000040,4000754
4017989,4000040,4000755
4017990,4000040,4000756
4017991,4000040,4000757
4017992,4000040,4000758
4017993,4000040,4000759
4017994,4000040,4000760
4017995,4000040,4000761
4017996,4000040,4000762
4017997,4000040,4000763
4017998,4000040,4000764
4017999,4000040,4000765
4018000,4000040,4000766
4018001,4000040,4000767
4018002,4000040,4000768
4018003,4000040,4000769
4018004,4000040,4000770
4018006,4000040,4000772
4018008,4000040,4000774
4018009,4000040,4000775
4018011,4000040,4000777
4018012,4000040,4000778
4018013,4000040,4000779
4018052,4000040,4000979
4018053,4000040,4000980
4018054,4000040,4000981
4018055,4000040,4000982
4018057,4000040,4000984
4018058,4000040,4000985
4018059,4000040,4000986
4018060,4000040,4000987
4018061,4000040,4000988
4018062,4000040,4000989
4018063,4000040,4000990
4018064,4000040,4000991
4018065,4000040,4000992
4018067,4000040,4001025
4018107,4000040,4001141
4018110,4000040,4001144
4018147,4000040,4001197
4018152,4000040,4001201
4018153,4000040,4001202
4018154,4000040,4001203
4018155,4000040,4001204
4018156,4000040,4001205
4018157,4000040,4001206
4018158,4000040,4001207
4018159,4000040,4001208
4018160,4000040,4001209
4018161,4000040,4001210
4018162,4000040,4001211
4018163,4000040,4001212
4018164,4000040,4001213
4018165,4000040,4001214
4018308,4000041,4000701
4018309,4000041,4000702
4018310,4000041,4000703
4018311,4000041,4000704
4018312,4000041,4000705
